;TickerID|52WeeksHigh|52WeeksLow|sysdate=20130201|Symbol|LongName|FirstDate|Remark|ForeignAvail|PrevNvol
BANP01P2005B| | | | | | | |0|0
BANP01P2005A| | | | | | | |0|0
HMPR06C2006A| | | | | | | |0|0
TFI-R| | | | | | | |0|16060400
UWC-W2-R| | | | | | | |0|0
THAI13C1811A| | | | | | | |0|0
BEM19P2010A| | | | | | | |0|0
PRM19C2011A| | | | | | | |0|0
TFI-F| | | | | | | |0|0
BBL06C2101A| | | | | | | |0|0
TTCL_FUT| | | | | | | |0|0
SCC41C2001A| | | | | | | |0|0
AEON19C2104C| | | | | | | |0|0
AEON19C2104B| | | | | | | |0|0
EGAT52/36/3Y| | | | | | | |0|0
AP08C2101A| | | | | | | |0|0
CPAL11C2105A| | | | | | | |0|0
AEON19C2104A| | | | | | | |0|0
ESSO41C2003A| | | | | | | |0|0
KBAN01P2105A| | | | | | | |0|0
ACAP-W2-R| | | | | | | |0|0
TOP08C1902A| | | | | | | |0|0
ICT_Futures_Combo| | | | | | | |0|0
B52-W3-R| | | | | | | |0|2256400
SMT-W1-R| | | | | | | |0|0
KBAN01P2104T| | | | | | | |0|0
PRM19C2010A| | | | | | | |0|0
TVO11C2001A| | | | | | | |0|0
TASC19C2110A| | | | | | | |0|34650300
VNT| | | | | | | |463571618|750900
CKP06C2103A| | | | | | | |0|0
ESSO28C2101B| | | | | | | |0|0
JMT13C2107A| | | | | | | |0|3994300
ESSO28C2101A| | | | | | | |0|0
CHG27C2009A| | | | | | | |0|0
PTT11C2101A| | | | | | | |0|0
RS08C1901A| | | | | | | |0|0
PTTE13C2012A| | | | | | | |0|0
AMAT16C2006A| | | | | | | |0|0
CPF41P2102A| | | | | | | |0|0
RSS3D| | | | | | | |0|0
EGCO16C2110A| | | | | | | |0|696000
VNG| | | | | | | |835228706|2604900
ESSO41C2002A| | | | | | | |0|0
QTC-R| | | | | | | |0|159400
BRENT| | | | | | | |0|0
UV-R| | | | | | | |0|4365800
NOVA-R| | | | | | | |0|34900
JMT41C2109A| | | | | | | |0|15225900
QTC-F| | | | | | | |0|0
UV-F| | | | | | | |0|0
NOVA-F| | | | | | | |0|0
PTTE13C2011A| | | | | | | |0|0
EGCO41P2006A| | | | | | | |0|0
AEON19C2102A| | | | | | | |0|0
KBAN01P2103A| | | | | | | |0|0
JCT-R| | | | | | | |0|0
SRT51/12/4Y| | | | | | | |0|0
BANP01P2002B| | | | | | | |0|0
IVL28P1904A| | | | | | | |0|0
BANP01P2002A| | | | | | | |0|0
BH42C2106G| | | | | | | |0|0
STEC27P1910A| | | | | | | |0|0
TCAP13C1901A| | | | | | | |0|0
SCC19C2111A| | | | | | | |0|37278700
KBAN01P2102T| | | | | | | |0|0
JCT-F| | | | | | | |0|0
HANA27C2007A| | | | | | | |0|0
W-R| | | | | | | |0|2962300
STEC06C1903A| | | | | | | |0|0
JMT13C2105A| | | | | | | |0|0
ADVA28P2012A| | | | | | | |0|0
PTTE13C2010B| | | | | | | |0|0
BAAC56/09/2Y| | | | | | | |0|0
CPAL13C2012A| | | | | | | |0|0
HMPR01P2012A| | | | | | | |0|0
PTTE13C2010A| | | | | | | |0|0
AEON01C1911B| | | | | | | |0|0
AEON01C1911A| | | | | | | |0|0
TIDLOR| | | | | | | |1523163340|17143000
AEON19C2101A| | | | | | | |0|0
PTTE28C2111A| | | | | | | |0|0
BB3_FUT| | | | | | | |0|0
W-F| | | | | | | |0|0
AOT16C2009A| | | | | | | |0|0
EA08C2111S| | | | | | | |0|12276600
MBK19C1906A| | | | | | | |0|0
GGLB59/07/15Y| | | | | | | |0|0
IVL01C2012B| | | | | | | |0|0
IVL01C2012A| | | | | | | |0|0
KGI-R| | | | | | | |0|25262200
HMPR06C2002A| | | | | | | |0|0
EGAT52/24/3Y| | | | | | | |0|0
DTAC01C2109A| | | | | | | |0|4890800
THAN13C2109A| | | | | | | |0|1583600
CPN01C2012A| | | | | | | |0|0
KGI-F| | | | | | | |0|0
JMT13C2104A| | | | | | | |0|0
CPAL13C2011A| | | | | | | |0|0
TU13C2012A| | | | | | | |0|0
TTA_Futures_Combo| | | | | | | |0|0
AMAT16C2003A| | | | | | | |0|0
EGCO41P2004A| | | | | | | |0|0
KBAN01P2101A| | | | | | | |0|0
TCAP-R| | | | | | | |0|3092500
BBL41C1908A| | | | | | | |0|0
TCAP-Q| | | | | | | |0|0
TCAP-P| | | | | | | |0|0
STEC01P1911A| | | | | | | |0|0
LEE-R| | | | | | | |0|3768200
STEC19P2101A| | | | | | | |0|0
CPALL| | | | | | | |1442250621|39864500
TCAP-F| | | | | | | |0|0
PTT01C1907B| | | | | | | |0|0
PTT01C1907A| | | | | | | |0|0
LEE-F| | | | | | | |0|0
CPAL28C2111L| | | | | | | |0|1400000
CPAL28C2111A| | | | | | | |0|608400
AOT16C2007A| | | | | | | |0|0
J-W1-R| | | | | | | |0|211300
KCE08C2009A| | | | | | | |0|0
THAN13C2107A| | | | | | | |0|1268400
ESSO19C2110A| | | | | | | |0|28535200
PTT27C1903A| | | | | | | |0|0
JMT13C2102A| | | | | | | |0|0
TU13C2010A| | | | | | | |0|0
MINT01C2008A| | | | | | | |0|0
KBAN42C2105G| | | | | | | |0|0
BGRI06C2010A| | | | | | | |0|0
KTB19C1907A| | | | | | | |0|0
BMTA52/05/5Y| | | | | | | |0|0
EGCO41P2002A| | | | | | | |0|0
ZMICO| | | | | | | |134501944|0
VIH| | | | | | | |278180436|2738900
AMAT13C1912A| | | | | | | |0|0
TU28C2111A| | | | | | | |0|5479000
MINT16C2109A| | | | | | | |0|281700
CKP41C1909A| | | | | | | |0|0
BOT56/02/3Y| | | | | | | |0|0
TACC| | | | | | | |288581660|1841300
PWA21OA| | | | | | | |0|0
CPF11C2104A| | | | | | | |0|0
HANA01C2006B| | | | | | | |0|0
IVL41P2007A| | | | | | | |0|0
HANA01C2006A| | | | | | | |0|0
DOHO42C2106G| | | | | | | |0|0
IVL16C2110A| | | | | | | |0|788000
TPI13C2112A| | | | | | | |0|0
CHG01C2006B| | | | | | | |0|0
CHG01C2006A| | | | | | | |0|0
SGP19C2011A| | | | | | | |0|0
HANA16C2107A| | | | | | | |0|24391700
MINT01C2007B| | | | | | | |0|0
IVL13P2004A| | | | | | | |0|0
EGCO41P2001A| | | | | | | |0|0
KUMWEL-R| | | | | | | |0|41340500
IVL41P2006A| | | | | | | |0|0
DTAC01C2105A| | | | | | | |0|0
KUMWEL-F| | | | | | | |0|0
THAN13C2105A| | | | | | | |0|0
KTC19P1903A| | | | | | | |0|0
GPSC19C2109A| | | | | | | |0|131175000
PTT01C1904B| | | | | | | |0|0
PTT01C1904A| | | | | | | |0|0
KCE-R| | | | | | | |0|58696900
CPN41P2006A| | | | | | | |0|0
EA07C1903A| | | | | | | |0|0
ROBINS| | | | | | | |342626324|0
INTU13P2004A| | | | | | | |0|0
CPAL01C1907B| | | | | | | |0|0
CPAL01C1907A| | | | | | | |0|0
KCE-F| | | | | | | |0|110000
VGI| | | | | | | |3162469352|161158200
GLOCON| | | | | | | |627588780|238235000
MINT16C2107A| | | | | | | |0|0
CENT01C2110A| | | | | | | |0|3131700
TSTH-R| | | | | | | |0|733905700
TPIPP_FUT| | | | | | | |0|0
AOT24C1811A| | | | | | | |0|0
GSC-R| | | | | | | |0|216600
IVL41P2005A| | | | | | | |0|0
JMT_Futures_Combo| | | | | | | |0|0
ITD08C1902A| | | | | | | |0|0
THAN13C2104A| | | | | | | |0|0
GPSC19C2108A| | | | | | | |0|18564000
HANA27C2001A| | | | | | | |0|0
TPI13C2110A| | | | | | | |0|25683700
CPN41P2005A| | | | | | | |0|0
SUPE42C2106G| | | | | | | |0|0
SAWANG| | | | | | | |9506200|2600
GSC-F| | | | | | | |0|0
PTG28C1912A| | | | | | | |0|0
SAWA06C2010A| | | | | | | |0|0
CPAL27C1903A| | | | | | | |0|0
OSP_FUT| | | | | | | |0|0
FLOYD-R| | | | | | | |0|3823800
GUNK16C2002A| | | | | | | |0|0
NEW22-R| | | | | | | |0|0
STEC08C2012A| | | | | | | |0|0
KCE08C2005B| | | | | | | |0|0
KCE08C2005A| | | | | | | |0|0
IVL41P2004A| | | | | | | |0|0
DTAC01C2103A| | | | | | | |0|0
KBAN42C2101T| | | | | | | |0|0
FLOYD-F| | | | | | | |0|0
GPSC19C2107A| | | | | | | |0|0
GGC24C1901A| | | | | | | |0|0
NEW22-F| | | | | | | |0|0
GULF13C1909A| | | | | | | |0|0
ADVA24C2105A| | | | | | | |0|0
PTG28C1911A| | | | | | | |0|0
IVL13P2001A| | | | | | | |0|0
CHG24C1911A| | | | | | | |0|0
MPG-R| | | | | | | |0|0
AOT16C2002A| | | | | | | |0|0
PTTG42P1904A| | | | | | | |0|0
SCGP01C2108A| | | | | | | |0|8482200
CBG16C2109B| | | | | | | |0|2466000
CBG16C2109A| | | | | | | |0|1074200
PTTG08P2004A| | | | | | | |0|0
GUNK13C1912A| | | | | | | |0|0
IVL41P2003A| | | | | | | |0|0
MPG-F| | | | | | | |0|0
THAN13C2102A| | | | | | | |0|0
GPSC19C2106A| | | | | | | |0|0
PTT01C1901B| | | | | | | |0|0
PTT01C1901A| | | | | | | |0|0
HANA16C2103A| | | | | | | |0|0
CPN41P2003A| | | | | | | |0|0
PTG28C1910B| | | | | | | |0|0
KBAN28P2003A| | | | | | | |0|0
CEN-W5| | | | | | | |0|70762700
PTG28C1910A| | | | | | | |0|0
MINT01C2003B| | | | | | | |0|0
CEN-W4| | | | | | | |0|0
MINT01C2003A| | | | | | | |0|0
CPAL01C1904B| | | | | | | |0|0
CPAL01C1904A| | | | | | | |0|0
BCH06C2109A| | | | | | | |0|3591000
COM728C1903A| | | | | | | |0|0
CBG01C2007B| | | | | | | |0|0
AOT16C2001A| | | | | | | |0|0
GOLD_DE| | | | | | | |0|0
CBG16C2108A| | | | | | | |0|1223300
HANA01C2001B| | | | | | | |0|0
IVL41P2002A| | | | | | | |0|0
HANA01C2001A| | | | | | | |0|0
DTAC01C2101A| | | | | | | |0|0
NYT-R| | | | | | | |0|16941600
GPSC19C2105A| | | | | | | |0|0
CHG01C2001B| | | | | | | |0|0
CHG01C2001A| | | | | | | |0|0
MONO08C1906A| | | | | | | |0|0
SMK-R| | | | | | | |0|50000
EP-W3-R| | | | | | | |0|0
WHABT-F| | | | | | | |0|0
NYT-F| | | | | | | |0|0
KTB19C1901A| | | | | | | |0|0
CPF01C1908B| | | | | | | |0|0
CPF01C1908A| | | | | | | |0|0
MINT16C2103B| | | | | | | |0|0
MINT16C2103A| | | | | | | |0|0
TGPRO-W3-R| | | | | | | |0|73135200
SANKO-R| | | | | | | |0|79506300
SMK-F| | | | | | | |0|0
MEGA19C2110A| | | | | | | |0|23951200
CK11C2007A| | | | | | | |0|0
PTTGC_FUT| | | | | | | |0|0
AOT13C1911A| | | | | | | |0|0
DHOUSE-R| | | | | | | |0|11176000
GULF41C1909B| | | | | | | |0|0
GULF41C1909A| | | | | | | |0|0
SPALI-R| | | | | | | |0|7508100
KCE08C2002A| | | | | | | |0|0
IVL41P2001A| | | | | | | |0|0
JAS28C2012B| | | | | | | |0|0
OSP19C2009A| | | | | | | |0|0
JAS28C2012A| | | | | | | |0|0
SANKO-F| | | | | | | |0|0
GPSC19C2104A| | | | | | | |0|0
HANA16C2101A| | | | | | | |0|0
DHOUSE-F| | | | | | | |0|0
BAM06C2106A| | | | | | | |0|0
GULF13C1906A| | | | | | | |0|0
SPALI-F| | | | | | | |0|0
CMR-R| | | | | | | |0|7646500
CPN11C2008A| | | | | | | |0|0
BH19P2012A| | | | | | | |0|0
UV28C1906A| | | | | | | |0|0
SCGP01C2105A| | | | | | | |0|0
SPX28C2109C| | | | | | | |0|110100
SPX28C2109B| | | | | | | |0|102300
SPX28C2109A| | | | | | | |0|22000
SUPE42C2101T| | | | | | | |0|0
CMR-F| | | | | | | |0|0
ZIGA-R| | | | | | | |0|22631000
PTTE42P2101T| | | | | | | |0|0
JAS28C2011A| | | | | | | |0|0
SCGP01C2104T| | | | | | | |0|0
BTS16C2008A| | | | | | | |0|0
KKP28C1905A| | | | | | | |0|0
ADVA24C2101A| | | | | | | |0|0
ZIGA-F| | | | | | | |0|0
PLAN42C2101T| | | | | | | |0|0
CPAL01C1901B| | | | | | | |0|0
TOP13P2109A| | | | | | | |0|21376000
SCB41C1910A| | | | | | | |0|0
CPAL01C1901A| | | | | | | |0|0
STA13C2110A| | | | | | | |0|138949200
CBG01C2004B| | | | | | | |0|0
CBG01C2004A| | | | | | | |0|0
CPF27C1903A| | | | | | | |0|0
GPSC01C1912B| | | | | | | |0|0
SRT53/08/9Y| | | | | | | |0|0
GPSC01C1912A| | | | | | | |0|0
GPSC19C2102A| | | | | | | |0|0
SCB19P2005A| | | | | | | |0|0
S5001C2109X| | | | | | | |0|6802700
CENT28C2012B| | | | | | | |0|0
CENT28C2012A| | | | | | | |0|0
CPN11C2006A| | | | | | | |0|0
BDMS19C1910A| | | | | | | |0|0
META-W2-R| | | | | | | |0|0
SCGP01C2103A| | | | | | | |0|0
CBG16C2104A| | | | | | | |0|0
MEA50/04/12Y| | | | | | | |0|0
S5001C2109F| | | | | | | |0|7524000
GULF41C1906A| | | | | | | |0|0
PTTG13C2110A| | | | | | | |0|50354400
BDMS13C2108A| | | | | | | |0|1434100
S5001C2109A| | | | | | | |0|6968300
GPSC19C2101B| | | | | | | |0|0
GPSC19C2101A| | | | | | | |0|0
HMPR24C2008A| | | | | | | |0|0
TOP01C2111X| | | | | | | |0|45090800
BMTA19DB| | | | | | | |0|0
BMTA19DA| | | | | | | |0|0
JMT42C2006A| | | | | | | |0|0
ETA45/12/10Y| | | | | | | |0|0
SCN-R| | | | | | | |0|4918500
IVL19P2110A| | | | | | | |0|2730700
BEM_FUT| | | | | | | |0|0
INOX-R| | | | | | | |0|253027200
HANA19P2107A| | | | | | | |0|0
KTC28C2006A| | | | | | | |0|0
VIBHA-R| | | | | | | |0|108290900
SPX28C2106B| | | | | | | |0|0
SAWA16C2008A| | | | | | | |0|0
SPX28C2106A| | | | | | | |0|0
SCN-F| | | | | | | |0|0
IVL06C1910A| | | | | | | |0|0
GSTEL-W2| | | | | | | |0|0
BDMS13C2107A| | | | | | | |0|200
GPSC01C1910B| | | | | | | |0|0
GSTEL-W1| | | | | | | |0|0
OSP19C2005A| | | | | | | |0|0
GPSC01C1910A| | | | | | | |0|0
CRC41C2012A| | | | | | | |0|0
VIBHA-F| | | | | | | |0|0
BMTA246A| | | | | | | |0|0
KKP28C1902A| | | | | | | |0|0
CENT28C2010A| | | | | | | |0|0
NINE-R| | | | | | | |0|438100
WHA28C1912A| | | | | | | |0|0
TOP13P2106A| | | | | | | |0|0
CKP24C2105A| | | | | | | |0|0
MINT06C1908A| | | | | | | |0|0
BCH06C2103A| | | | | | | |0|0
EGAT52/19/15Y| | | | | | | |0|0
BBL24C2102A| | | | | | | |0|0
CBG01C2001B| | | | | | | |0|0
CBG01C2001A| | | | | | | |0|0
AP11C2001A| | | | | | | |0|0
NINE-F| | | | | | | |0|0
OCEAN-R| | | | | | | |0|425889800
ANAN13C2007A| | | | | | | |0|0
TRT-R| | | | | | | |0|213800
S5001C2107A| | | | | | | |0|273200
OSP19C2004A| | | | | | | |0|0
AMAT06C2005A| | | | | | | |0|0
BMTA245A| | | | | | | |0|0
BOTS52/01/7Y| | | | | | | |0|0
BOT57/01/3Y| | | | | | | |0|0
OCEAN-F| | | | | | | |0|0
TRT-F| | | | | | | |0|0
GHB59/8/4.5Y| | | | | | | |0|0
COM719C1910A| | | | | | | |0|0
TOP13P2105A| | | | | | | |0|0
ORI19C1905A| | | | | | | |0|0
CPF01C1902B| | | | | | | |0|0
GULF_FUT| | | | | | | |0|0
CPF01C1902A| | | | | | | |0|0
HANA19P2105A| | | | | | | |0|0
KTC28C2004A| | | | | | | |0|0
EGAT218C| | | | | | | |0|0
EGAT218B| | | | | | | |0|0
EGAT218A| | | | | | | |0|0
CBG16C2101A| | | | | | | |0|0
S5001C2106F| | | | | | | |0|333700
BDMS13C2105A| | | | | | | |0|0
S5001C2106A| | | | | | | |0|273100
RATC13P2011A| | | | | | | |0|0
CGD-W4-R| | | | | | | |0|0
CRC41C2010A| | | | | | | |0|0
BMTA244A| | | | | | | |0|0
AOT08P2107A| | | | | | | |0|260100
BOT57/01/2Y| | | | | | | |0|0
TLOAN61/12/5.34Y| | | | | | | |0|0
VGI13C2111A| | | | | | | |0|14823000
S5001C2105T| | | | | | | |0|0
WHA28C1910A| | | | | | | |0|0
TOP13P2104A| | | | | | | |0|0
PICO-R| | | | | | | |0|102900
ORI19C1904A| | | | | | | |0|0
TISC01P1908A| | | | | | | |0|0
SPX28C2103L| | | | | | | |0|0
TVO_FUT| | | | | | | |0|0
ADVA01P2108A| | | | | | | |0|2351100
KTC28C2003A| | | | | | | |0|0
ANAN08C1911A| | | | | | | |0|0
EGAT217A| | | | | | | |0|0
SPX28C2103C| | | | | | | |0|0
SPX28C2103B| | | | | | | |0|0
SPX28C2103A| | | | | | | |0|0
PICO-F| | | | | | | |0|0
GLOW19C1906A| | | | | | | |0|0
MEA52/02/15Y| | | | | | | |0|0
TKN28C2007A| | | | | | | |0|0
S5001C2105A| | | | | | | |0|0
PPQQRRSSTTUUVVXXYY88| | | | | | | |0|0
SUPE19P2012A| | | | | | | |0|0
HMPR24C2004A| | | | | | | |0|0
BMTA243A| | | | | | | |0|0
HMPR13C2108A| | | | | | | |0|30005500
CBG19P2109A| | | | | | | |0|7706000
TLOAN52/01/4Y| | | | | | | |0|0
TOP13P2103B| | | | | | | |0|0
KKP41C2006A| | | | | | | |0|0
TOP13P2103A| | | | | | | |0|0
KTC28C2002A| | | | | | | |0|0
DTAC28C2001A| | | | | | | |0|0
ZMICO-R| | | | | | | |0|0
BDMS13C2103A| | | | | | | |0|0
S5001C2104A| | | | | | | |0|0
FNS-R| | | | | | | |0|1918200
ZMICO-F| | | | | | | |0|0
SUPE19P2011A| | | | | | | |0|0
BOTS52/01/4Y| | | | | | | |0|0
BTS16C2001B| | | | | | | |0|0
BTS16C2001A| | | | | | | |0|0
GUNK41C2110A| | | | | | | |0|11962100
TASC11C2111A| | | | | | | |0|9871000
BJC19C2109A| | | | | | | |0|12459500
FNS-F| | | | | | | |0|0
CBG06C1908A| | | | | | | |0|0
S5001C2103G| | | | | | | |0|0
S5001C2103F| | | | | | | |0|0
GSTEL-W2-R| | | | | | | |0|0
MTC28C1906A| | | | | | | |0|0
BMTA241A| | | | | | | |0|0
HMPR13C2106A| | | | | | | |0|0
CBG19P2107A| | | | | | | |0|0
TNP-R| | | | | | | |0|3898300
AYUD-R| | | | | | | |0|55700
SRT49/07/10Y| | | | | | | |0|0
BLAND_Futures_Combo| | | | | | | |0|0
BJC19C2108A| | | | | | | |0|0
S5001C2102T| | | | | | | |0|0
TOP13P2101A| | | | | | | |0|0
UPOIC| | | | | | | |158643500|24200
MINT06C1903A| | | | | | | |0|0
MEA208A| | | | | | | |0|0
TTI-R| | | | | | | |0|300
ROBINS_FUT| | | | | | | |0|0
HANA19P2101A| | | | | | | |0|0
EGAT214A| | | | | | | |0|0
TNP-F| | | | | | | |0|0
AYUD-F| | | | | | | |0|0
TTI-F| | | | | | | |0|0
BDMS13C2101A| | | | | | | |0|0
PPQQRRSSTTUUVVXXYY55| | | | | | | |0|0
HMPR13C2105A| | | | | | | |0|0
BROOK-W5| | | | | | | |0|45017100
BJC19C2107A| | | | | | | |0|0
ETA51/11/9Y| | | | | | | |0|0
DTAC19C2012A| | | | | | | |0|0
ADVA01P2104A| | | | | | | |0|0
EGAT213A| | | | | | | |0|0
UWC| | | | | | | |12886032001|111911200
SAWA16C2001A| | | | | | | |0|0
BTS41C1912A| | | | | | | |0|0
TKN28C2003A| | | | | | | |0|0
S5001C2101B| | | | | | | |0|0
S5001C2101A| | | | | | | |0|0
DOHO06C2012A| | | | | | | |0|0
S & J| | | | | | | |44187727|0
TASC19C2108A| | | | | | | |0|28894400
AOT08P2102A| | | | | | | |0|0
MAJO13C2007A| | | | | | | |0|0
GFPT24C1912A| | | | | | | |0|0
RS28C2012A| | | | | | | |0|0
CBG19P2105A| | | | | | | |0|0
EGCO01C2007B| | | | | | | |0|0
BJC19C2106A| | | | | | | |0|0
DELT13C2111A| | | | | | | |0|0
KKP41C2002A| | | | | | | |0|0
NHA56/05/5Y| | | | | | | |0|0
MINT06C1901A| | | | | | | |0|0
DTAC19C2011A| | | | | | | |0|0
TTB19C2109A| | | | | | | |0|10241000
GLOW19C1901A| | | | | | | |0|0
TTA23C1901A| | | | | | | |0|0
SAWA13C1911A| | | | | | | |0|0
TKN28C2002A| | | | | | | |0|0
MTC28C1903A| | | | | | | |0|0
HMPR13C2103A| | | | | | | |0|0
PTTE13C2009A| | | | | | | |0|0
DELT13C2110A| | | | | | | |0|56581500
BEM41C1910A| | | | | | | |0|0
DTAC19C2010A| | | | | | | |0|0
SLP-R| | | | | | | |0|46660800
STEC13P2011A| | | | | | | |0|0
HMPRO_Futures_Combo| | | | | | | |0|0
SLP-F| | | | | | | |0|0
SCC19C2109A| | | | | | | |0|10578600
BANP24P1908A| | | | | | | |0|0
PRM19C2006A| | | | | | | |0|0
TASC19C2106A| | | | | | | |0|0
MTC28C1902A| | | | | | | |0|0
HMPR13C2102A| | | | | | | |0|0
CBG19P2103A| | | | | | | |0|0
UTP| | | | | | | |299350438|9499700
ADVA42C2107G| | | | | | | |0|0
AEON28C2110L| | | | | | | |0|433500
PTTE13C2008B| | | | | | | |0|0
PTTE13C2008A| | | | | | | |0|0
DTAC07C1909A| | | | | | | |0|0
ZMICO-W4| | | | | | | |0|0
PRM08C2109S| | | | | | | |0|2324400
CBG06C1903A| | | | | | | |0|0
PTT08C1912A| | | | | | | |0|0
EPG08C1903A| | | | | | | |0|0
PEA53/09/10Y| | | | | | | |0|0
SCC19C2108B| | | | | | | |0|15115600
SCC19C2108A| | | | | | | |0|4883100
SPAL13C2111A| | | | | | | |0|4133200
THAI28C1906A| | | | | | | |0|0
TASC19C2105A| | | | | | | |0|0
PTTE28C2108L| | | | | | | |0|0
EGCO01C2004B| | | | | | | |0|0
EGCO01C2004A| | | | | | | |0|0
CPAL13C2009A| | | | | | | |0|0
BJC19C2103A| | | | | | | |0|0
BMTA199A| | | | | | | |0|0
PTTG42C2012T| | | | | | | |0|0
PTTE06P2011A| | | | | | | |0|0
PTTE28C2108A| | | | | | | |0|808400
THAN19C1908A| | | | | | | |0|0
CIMBT| | | | | | | |37175024|1576700
USD| | | | | | | |0|0
TTB19C2106A| | | | | | | |0|0
EA08C2108S| | | | | | | |0|9877200
KKP19C2111A| | | | | | | |0|4855300
QLT-R| | | | | | | |0|38500
SCC19C2107A| | | | | | | |0|0
BANP24P1906A| | | | | | | |0|0
PRM19C2004A| | | | | | | |0|0
KTC_FUT| | | | | | | |0|0
TASC19C2104A| | | | | | | |0|0
CBG01P1911A| | | | | | | |0|0
ADVA42C2105G| | | | | | | |0|0
QLT-F| | | | | | | |0|0
PTTE13C2006A| | | | | | | |0|0
CPAL06P2012A| | | | | | | |0|0
SPRC13C2109A| | | | | | | |0|3940900
CPAL28C2109A| | | | | | | |0|3033600
BWG-W4| | | | | | | |0|0
SET03C1401B| | | | | | | |0|0
SET03C1401A| | | | | | | |0|0
BGRI13C2110A| | | | | | | |0|40628300
SCC19C2106A| | | | | | | |0|0
DTAC08C2110S| | | | | | | |0|2964000
IVL16C2109A| | | | | | | |0|2273800
SPRC19C1910A| | | | | | | |0|0
THAI28C1904A| | | | | | | |0|0
ESSO19C2108A| | | | | | | |0|4555200
TQM_FUT| | | | | | | |0|0
MAJO13C2002A| | | | | | | |0|0
K-W1-R| | | | | | | |0|32676900
TU28C2109L| | | | | | | |0|9581800
BJC01C1911B| | | | | | | |0|0
BJC01C1911A| | | | | | | |0|0
MAJOR| | | | | | | |125323588|6216700
CPAL13C2007A| | | | | | | |0|0
BMTA197A| | | | | | | |0|0
SPRC13C2108A| | | | | | | |0|102700
AEON01C1906B| | | | | | | |0|0
AEON01C1906A| | | | | | | |0|0
EGCO16C2103A| | | | | | | |0|0
CPAL28C2108A| | | | | | | |0|0
TU28C2109A| | | | | | | |0|7972300
BTS19P2002A| | | | | | | |0|0
EGAT51/05/4Y| | | | | | | |0|0
STEC01P1907A| | | | | | | |0|0
PSL06C1911A| | | | | | | |0|0
DTAC13P1811A| | | | | | | |0|0
TPCORP| | | | | | | |32308160|0
TASC01C1912B| | | | | | | |0|0
TASC01C1912A| | | | | | | |0|0
ESSO19C2107A| | | | | | | |0|0
GIFT-R| | | | | | | |0|34965700
PRM08C2106A| | | | | | | |0|30100
BPP-R| | | | | | | |0|13725300
CPAL28C2107L| | | | | | | |0|0
EGCO01C2001B| | | | | | | |0|0
EA08C2106A| | | | | | | |0|0
EGCO01C2001A| | | | | | | |0|0
HMPR01P2006A| | | | | | | |0|0
Reference Instrument| | | | | | | |0|0
PTTE13C2004A| | | | | | | |0|0
GIFT-F| | | | | | | |0|0
TRITN-W3-R| | | | | | | |0|0
CPAL28C2107A| | | | | | | |0|0
TU28C2108A| | | | | | | |0|0
PTTE28C2105A| | | | | | | |0|0
BPP-F| | | | | | | |0|0
UPF| | | | | | | |1417544|3600
TPI19C1911A| | | | | | | |0|0
MINT01P2110A| | | | | | | |0|3717900
IVL01C2006B| | | | | | | |0|0
UPA| | | | | | | |3050397222|378445000
ADVA42C2102T| | | | | | | |0|0
MTC19C1911A| | | | | | | |0|0
MINT08C2010A| | | | | | | |0|0
IVL16C2107A| | | | | | | |0|61600
PRM19C2001A| | | | | | | |0|0
TASC19C2101A| | | | | | | |0|0
GPSC11C2107A| | | | | | | |0|1000
BGRI41C2110A| | | | | | | |0|33413700
PERM-W1| | | | | | | |0|41821400
TU06P2010A| | | | | | | |0|0
SPRC13C2106A| | | | | | | |0|0
PPM-R| | | | | | | |0|1100800
BAM24C2106A| | | | | | | |0|0
BBL42C2106G| | | | | | | |0|0
BTS01P1810A| | | | | | | |0|0
SPORT-W5-R| | | | | | | |0|0
AMAT13C1908A| | | | | | | |0|0
GLOBAL_FUT| | | | | | | |0|0
CENT01C2108A| | | | | | | |0|1046800
ABCDEFGHIJKLMNOP22| | | | | | | |0|0
M_Futures_Combo| | | | | | | |0|0
KBAN16C2008A| | | | | | | |0|0
PPM-F| | | | | | | |0|0
B52-W2-R| | | | | | | |0|0
SCC19C2103A| | | | | | | |0|0
CPN01C2005B| | | | | | | |0|0
CPN01C2005A| | | | | | | |0|0
THAI28C1901A| | | | | | | |0|0
ORI_FUT| | | | | | | |0|0
ESSO27C1912A| | | | | | | |0|0
ADVA28P2004A| | | | | | | |0|0
CPAL13C2004A| | | | | | | |0|0
EA16C1911A| | | | | | | |0|0
BMTA194A| | | | | | | |0|0
SIRI13C1902A| | | | | | | |0|0
BGRI06C2005A| | | | | | | |0|0
SPRC13C2105A| | | | | | | |0|0
HMPR27P2001A| | | | | | | |0|0
CPAL28C2105A| | | | | | | |0|0
PTTE28C2103A| | | | | | | |0|0
ABCDEFGHIJKLMNOP12| | | | | | | |0|0
THAN19C1903A| | | | | | | |0|0
IVL01C2004B| | | | | | | |0|0
IVL01C2004A| | | | | | | |0|0
BANP24P1901A| | | | | | | |0|0
TPI13C2107A| | | | | | | |0|0
SGP19C2006B| | | | | | | |0|0
ESSO19C2104A| | | | | | | |0|0
TLOAN59/05/29.96Y| | | | | | | |0|0
SGP19C2006A| | | | | | | |0|0
BEM23C1905A| | | | | | | |0|0
CBG08C2012A| | | | | | | |0|0
UMS| | | | | | | |561109454|102100
CPAL28C2104L| | | | | | | |0|0
PTTE28C2102L| | | | | | | |0|0
